client_id	path	sentence	up_votes	down_votes	age	gender	accent
281474976715644	clips/281474976715644.wav	ମୁଂଡ ଯନ୍ତ୍ରଣା କରୁଛି ମୁଂଡ ତଳକୁ କରି ହେଉନି	0	0			
281474976715668	clips/281474976715668.wav	ଆମେ ଅଧା ରୁ ଚିକିତ୍ସା ବନ୍ଦ କରି ଅନ୍ୟ ହସ୍ପିଟାଲ ଗଲେ ପଇସା ଦେବାକୁ ପଡିବ କି ନା କାର୍ଡ ରେ ହେଇଯିବ	0	0			
281474976715701	clips/281474976715701.wav	ସାର ମୋ ଛୁଆର ପେଟ ଫୁଲୁଚି କିଛି ମେଡିସିନ ଦିଅନ୍ତୁ	0	0			
281474976715706	clips/281474976715706.wav	ବହି ପଢ଼ିବା ବେଳେ ଆଖି ରୁ ପାଣି ଗଡୁଛି ରାତିରେ ନିଦ ହଉନି	0	0			
281474976715712	clips/281474976715712.wav	ଛୁଆ ର ଥଣ୍ଡା ହେଇକି ନାକରୁ ପାଣି ବୋହୁଛି	0	0			
281474976715717	clips/281474976715717.wav	ଆଜ୍ଞା ମୋର୍ କୃଷକ ହେଲ୍ଥ କାର୍ଡ ଏଠି ହେଇ ପାରିବ ତ	0	0			
281474976715723	clips/281474976715723.wav	ମୁଂଡ ଯନ୍ତ୍ରଣା କରୁଛି ମୁଂଡ ତଳକୁ କରି ହେଉନି	0	0			
281474976715730	clips/281474976715730.wav	କାନରୁ  ପୁଜ  ବାହାରୁଛି ବଥା ହଉଚି ରାତି ସାରା  ଶୋଇ ହେଉନି	0	0			
281474976715736	clips/281474976715736.wav	ବହୁତ ଅମ୍ଳ ଦାନ୍ତ ଜିଭ ଖଟା ହୋଇଯାଉଛି	0	0			
281474976715754	clips/281474976715754.wav	ସାର କାଲି ମୋର ବ୍ରତ ଥିଲା କିଛି ଖାଇ ନଥିଲି ଆଜି ଯାହା ଖାଇଲା ବେଳକୁ ବାନ୍ତି ହେଉଛି	0	0			
281474976715758	clips/281474976715758.wav	ସାର ମୋର ପିରୀଅଡ଼ ଚାରି ମାସ ହେଲା ହଉନି କାହାକୁ ଦେଖେଇବି	0	0			
281474976715760	clips/281474976715760.wav	ଛୁଆ ବାନ୍ତି କରି ଦେଉଛି ଖାଇସାରିଲା ପରେ	0	0			
281474976715782	clips/281474976715782.wav	ମୋ ଛୁଆ ଜଣ୍ଡିସ ହେଇଚି ହଳଦିଆ ପରିଶ୍ରା ହଉଚି	0	0			
281474976715797	clips/281474976715797.wav	ସାର ମୋ ଛୁଆର ପେଟ ଫୁଲୁଚି କିଛି ମେଡିସିନ ଦିଅନ୍ତୁ	0	0			
281474976715807	clips/281474976715807.wav	ମୋର ମୁଣ୍ଡ ଛୋଟ ଗୋଡ଼ ହାତ ସରୁ ପେଟ ବଡ	0	0			
281474976715829	clips/281474976715829.wav	ମୋତେ ଅଶୀ ବର୍ଷ  ଆଶା ବାଡ଼ି ଧରି ଚାଲୁଛି ପାଦ ତଳେ ବାଟ ଫୁଟିଲା ଭଳି ବହୁତ ବଥା ହଉଛି	0	0			
281474976715838	clips/281474976715838.wav	ସାର ତିନି ମାସ ହେଲା ମୋର ହେଲ୍ଥ କାର୍ଡ ବନ୍ଦହେଇଯାଇଛି ମୁ ଏଇ କାର୍ଡ ରେ ଔଷଧ ପାଇପାରିବି	0	0			
281474976715842	clips/281474976715842.wav	କାର୍ଡ ରେ ଗୋଟେ ସମୟରେ ଦୁଇ ଜଣଙ୍କର ଚିକିତ୍ସା ହେଇପାରିବ କି ନାଇଁ	0	0			
281474976715851	clips/281474976715851.wav	ହେଲ୍ଥ କାର୍ଡ ସାହାଯ୍ୟ ରେ କେତେ ଟଙ୍କା ବୀମା ଆକାରର ଚିକିସୟା ହୈ ପରିବୋ	0	0			
281474976715855	clips/281474976715855.wav	ଛୁଆ ଟା ର ଆଖି ନଖ ହଳଦିଆ ଦେଖା ଯାଉଛି	0	0			
281474976715871	clips/281474976715871.wav	ଆଖି କୁଣ୍ଡେଇ ହଉଛି ଦିଟା ଦିଟା ଦେଖାଯାଉଛି	0	0			
281474976715880	clips/281474976715880.wav	ହାତ ଗୋଡ଼ ଫୁଲି ଯାଉଛି ଚାଲିବାକୁ ବଳ ହେଉନି	0	0			
281474976715889	clips/281474976715889.wav	ମୋ ଛୁଆ କୁ ଟୀକା ଦେବାକୁ ଆଣିଥିଲି ଦିଦି ଟୀକା କୋଉଠି ଦିଆ ହଉଚି	0	0			
281474976715901	clips/281474976715901.wav	ମୁଁ ଖାଉ ଖାଉ ମୋ ଗଳା ରେ ମାଛ କଣ୍ଟା ଲାଗି ଗଲା ସାର କୋଉ ଡକ୍ଟର କୁ ଦେଖେଇବି	0	0			
281474976715904	clips/281474976715904.wav	ଛୁଆର ପେଟ ଫାମ୍ପିଯାଉଛି ଝାଡା ପରିଶ୍ରା କିଛି ନାହିଁ	0	0			
281474976715929	clips/281474976715929.wav	ପିଲା ଟା ର ଝାଡ଼ା ଠିକ ସେ ହଉନାହିଁ ପେଟ ଫାମ୍ପି ଯାଉଛି	0	0			
281474976715931	clips/281474976715931.wav	ବ୍ଲଡ଼ ପ୍ରେସର ଚେକ କରିବାକୁ ଆସିଛି	0	0			
281474976715947	clips/281474976715947.wav	ସାର ଛୁଆ ର ନେଳି ଝାଡା ହଉଚି କମୁନି ଜମା ସେ ମେଡିସିନ ଖାଇଲେ ବାନ୍ତି କରୁଛି କଣ କରିବି କୁହନ୍ତୁ	0	0			
281474976715988	clips/281474976715988.wav	ରାତିରେ ଶୋଇବା ବେଳେ ଅଜାଣତରେ ପରିସ୍ରା ହୋଇଯାଉଛି ଏବଂ ପରିସ୍ରା ଜୱାଳା କରୁଛି	0	0			
281474976716019	clips/281474976716019.wav	ଦେହ ଦୁର୍ବଳ ଲଗୁଛି ଅଳ୍ପ ଚାଲିଲା ବେଳକୁ ଧଇଁ ସଁଇ ହଉଛି	0	0			
281474976716039	clips/281474976716039.wav	ମୁଣ୍ଡ ବୁଲାଉଛି ସବୁବେଳେ	0	0			
281474976716043	clips/281474976716043.wav	ଦିଦି ସାଇକେଲ ରୁ ପଡି ଗୋଡ ଓ ହାତ ଖଣ୍ଡିଆ ହୋଇଯାଇଛି କଣ କରିଵି	0	0			
281474976716059	clips/281474976716059.wav	ସାର ମୋର ପାଞ୍ଚ ମାସ ଗର୍ଭ ଚାଲିବାକୁ ବଳ ନାହିଁ ମୁଂଡ ବୁଲେଇ ହେଉଛି	0	0			
281474976716115	clips/281474976716115.wav	ସାର ମୋର ଦୁଇ ମାସ ଦେଢ଼ ମାସରେ ଥରେ ଋତୁ ସ୍ରାବ ହେଉଛି ସଂପୂର୍ଣ୍ଣ ମାସ ଧରି ହେଉନି	0	0			
281474976716122	clips/281474976716122.wav	ସାର ଛାତି ରେ କଫ ଜମା ହେଇଯାଉଛି କାଶିଲା ବେଳକୁ କଫ ପଡୁଛି	0	0			
281474976716139	clips/281474976716139.wav	ପାଞ୍ଚରୁ ଛଅ  ଦିନ ହେଲା ଜର  ହଉଛି  ରାତିର  କମ୍ପ  ହେଇ ଜର  ଆସୁଛି	0	0			
281474976716147	clips/281474976716147.wav	କାନରେ ପୋକ ପସିଚି କାନ ଡାକ୍ତର ଅଛି କି	0	0			
